id,pokemon_id,method,move_id
23605,285,Breeding,119
23606,285,Move Tutor,119
23607,285,Move Tutor,187
23608,285,Move Tutor,221
23609,285,Move Tutor,410
23610,285,Move Tutor,438
23611,285,Move Tutor,447
23612,285,Move Tutor,448
23613,285,Move Tutor,491
23614,285,Move Tutor,552
23615,285,Gen IV TM43,408
23616,285,Gen IV TM58,135
23617,285,Gen IV TM78,62
23618,285,Move Tutor - FRLG,43
23619,285,Move Tutor - FRLG,109
23620,285,Move Tutor - FRLG,297
23621,285,XD Purification,375
23622,286,Level 0,0
23623,286,Level 0,492
23624,286,Level 0,474
23625,286,Level 0,264
23626,286,Level 5,492
23627,286,Level 9,474
23628,286,Level 13,264
23629,286,Level 17,286
23630,286,Level 21,210
23631,286,Level 23,275
23632,286,Level 25,83
23633,286,Level 29,172
23634,286,Level 33,433
23635,286,Level 37,298
23636,286,Level 41,410
23637,286,Level 45,124
23638,286,TM06,513
23639,286,TM08,56
23640,286,TM09,527
23641,286,TM10,224
23642,286,TM11,478
23643,286,TM15,233
23644,286,TM17,348
23645,286,TM20,399
23646,286,TM21,178
23647,286,TM22,451
23648,286,TM27,379
23649,286,TM31,50
23650,286,TM32,108
23651,286,TM36,440
23652,286,TM39,390
23653,286,TM42,142
23654,286,TM44,377
23655,286,TM45,24
23656,286,TM47,271
23657,286,TM48,396
23658,286,TM52,168
23659,286,TM53,136
23660,286,TM54,146
23661,286,TM56,166
23662,286,TM67,378
23663,286,TM68,188
23664,286,TM70,163
23665,286,TM71,467
23666,286,TM75,489
23667,286,TM80,387
23668,286,TM83,551
23669,286,TM86,191
23670,286,TM87,483
23671,286,TM90,476
23672,286,TM94,388
23673,286,HM01,92
23674,286,HM04,470
23675,286,Breeding,145
23676,286,Breeding,65
23677,286,Breeding,221
23678,286,Breeding,552
23679,286,Breeding,533
23680,286,Breeding,410
23681,286,Breeding,59
23682,286,Breeding,170
23683,286,Breeding,314
23684,286,Breeding,119
23685,286,Move Tutor,119
23686,286,Move Tutor,187
23687,286,Move Tutor,221
23688,286,Move Tutor,252
23689,286,Move Tutor,410
23690,286,Move Tutor,438
23691,286,Move Tutor,447
23692,286,Move Tutor,448
23693,286,Move Tutor,480
23694,286,Move Tutor,491
23695,286,Move Tutor,509
23696,286,Move Tutor,552
23697,286,Pre-evolution,339
23698,286,Pre-evolution,552
23699,286,Pre-evolution,196
23700,286,Pre-evolution,187
23701,286,Pre-evolution,461
23702,286,Gen IV TM43,408
23703,286,Gen IV TM58,135
23704,286,Gen IV TM78,62
23705,286,Move Tutor - PtHGSS,180
23706,286,Move Tutor - PtHGSS,526
23707,286,Move Tutor - PtHGSS,311
23708,286,Move Tutor - FRLG,288
23709,286,Move Tutor - FRLG,287
23710,286,Move Tutor - FRLG,43
23711,286,Move Tutor - FRLG,109
23712,286,Move Tutor - FRLG,412
23713,286,Move Tutor - FRLG,297
23714,287,Level 0,405
23715,287,Level 0,556
23716,287,Level 7,133
23717,287,Level 13,434
23718,287,Level 19,143
23719,287,Level 25,13
23720,287,Level 31,84
23721,287,Level 37,67
23722,287,Level 43,83
23723,287,Level 49,157
23724,287,TM01,225
23725,287,TM06,513
23726,287,TM08,56
23727,287,TM10,224
23728,287,TM11,478
23729,287,TM13,238
23730,287,TM14,40
23731,287,TM17,348
23732,287,TM18,366
23733,287,TM21,178
23734,287,TM22,451
23735,287,TM24,508
23736,287,TM25,505
23737,287,TM27,379
23738,287,TM30,414
23739,287,TM31,50
23740,287,TM32,108
23741,287,TM35,161
23742,287,TM38,151
23743,287,TM39,390
23744,287,TM40,6
23745,287,TM42,142
23746,287,TM44,377
23747,287,TM45,24
23748,287,TM48,396
23749,287,TM56,166
23750,287,TM59,247
23751,287,TM65,415
23752,287,TM67,378
23753,287,TM80,387
23754,287,TM83,551
23755,287,TM87,483
23756,287,TM90,476
23757,287,TM94,388
23758,287,HM01,92
23759,287,HM04,470
23760,287,Breeding,359
23761,287,Breeding,436
23762,287,Breeding,43
23763,287,Breeding,448
23764,287,Breeding,89
23765,287,Breeding,91
23766,287,Breeding,438
23767,287,Breeding,205
23768,287,Breeding,319
23769,287,Breeding,8
23770,287,Breeding,511
23771,287,Move Tutor,8
23772,287,Move Tutor,84
23773,287,Move Tutor,154
23774,287,Move Tutor,201
23775,287,Move Tutor,241
23776,287,Move Tutor,245
23777,287,Move Tutor,438
23778,287,Move Tutor,448
23779,287,Move Tutor,509
23780,287,Gen IV TM01,170
23781,287,Gen IV TM03,536
23782,287,Gen IV TM34,423
23783,287,Gen IV TM43,408
23784,287,Gen IV TM58,135
23785,287,Gen IV TM78,62
23786,287,Gen IV TM83,314
23787,287,Move Tutor - PtHGSS,180
23788,287,Move Tutor - PtHGSS,477
23789,287,Move Tutor - PtHGSS,311
23790,287,Move Tutor - HGSS,210
23791,287,Move Tutor - Emerald,124
23792,287,Move Tutor - FRLG,288
23793,287,Move Tutor - FRLG,287
23794,287,Move Tutor - FRLG,109
23795,287,Move Tutor - FRLG,412
23796,287,Move Tutor - FRLG,297
23797,288,Level 0,405
23798,288,Level 0,169
23799,288,Level 0,133
23800,288,Level 0,524
23801,288,Level 7,133
23802,288,Level 13,524
23803,288,Level 19,181
23804,288,Level 25,135
23805,288,Level 31,436
23806,288,Level 37,83
23807,288,Level 43,67
23808,288,Level 49,170
23809,288,Level 55,381
23810,288,TM01,225
23811,288,TM05,382
23812,288,TM06,513
23813,288,TM08,56
23814,288,TM10,224
23815,288,TM11,478
23816,288,TM12,498
23817,288,TM13,238
23818,288,TM14,40
23819,288,TM17,348
23820,288,TM18,366
23821,288,TM21,178
23822,288,TM22,451
23823,288,TM24,508
23824,288,TM25,505
23825,288,TM26,126
23826,288,TM27,379
23827,288,TM30,414
23828,288,TM31,50
23829,288,TM32,108
23830,288,TM35,161
23831,288,TM38,151
23832,288,TM39,390
23833,288,TM40,6
23834,288,TM42,142
23835,288,TM44,377
23836,288,TM45,24
23837,288,TM47,271
23838,288,TM48,396
23839,288,TM52,168
23840,288,TM56,166
23841,288,TM59,247
23842,288,TM65,415
23843,288,TM67,378
23844,288,TM78,57
23845,288,TM80,387
23846,288,TM83,551
23847,288,TM87,483
23848,288,TM90,476
23849,288,TM94,388
23850,288,HM01,92
23851,288,HM04,470
23852,288,Breeding,359
23853,288,Breeding,436
23854,288,Breeding,43
23855,288,Breeding,448
23856,288,Breeding,89
23857,288,Breeding,91
23858,288,Breeding,438
23859,288,Breeding,205
23860,288,Breeding,319
23861,288,Breeding,8
23862,288,Breeding,511
23863,288,Move Tutor,8
23864,288,Move Tutor,84
23865,288,Move Tutor,154
23866,288,Move Tutor,201
23867,288,Move Tutor,241
23868,288,Move Tutor,245
23869,288,Move Tutor,270
23870,288,Move Tutor,438
23871,288,Move Tutor,509
23872,288,Move Tutor,524
23873,288,Pre-evolution,556
23874,288,Pre-evolution,434
23875,288,Pre-evolution,143
23876,288,Pre-evolution,13
23877,288,Pre-evolution,84
23878,288,Pre-evolution,157
23879,288,Gen IV TM03,536
23880,288,Gen IV TM34,423
23881,288,Gen IV TM43,408
23882,288,Gen IV TM78,62
23883,288,Gen IV TM83,314
23884,288,Move Tutor - PtHGSS,180
23885,288,Move Tutor - PtHGSS,477
23886,288,Move Tutor - PtHGSS,311
23887,288,Move Tutor - HGSS,210
23888,288,Move Tutor - Emerald,124
23889,288,Move Tutor - FRLG,288
23890,288,Move Tutor - FRLG,287
23891,288,Move Tutor - FRLG,109
23892,288,Move Tutor - FRLG,412
23893,288,Move Tutor - FRLG,297
23894,289,Level 0,405
23895,289,Level 0,556
23896,289,Level 0,133
23897,289,Level 0,434
23898,289,Level 7,133
23899,289,Level 13,434
23900,289,Level 19,143
23901,289,Level 25,13
23902,289,Level 31,84
23903,289,Level 36,483
23904,289,Level 37,67
23905,289,Level 43,83
23906,289,Level 49,157
23907,289,Level 55,166
23908,289,Level 61,358
23909,289,Level 67,205
23910,289,TM01,225
23911,289,TM05,382
23912,289,TM06,513
23913,289,TM08,56
23914,289,TM10,224
23915,289,TM11,478
23916,289,TM12,498
23917,289,TM13,238
23918,289,TM14,40
23919,289,TM15,233
23920,289,TM17,348
23921,289,TM18,366
23922,289,TM21,178
23923,289,TM22,451
23924,289,TM23,442
23925,289,TM24,508
23926,289,TM25,505
23927,289,TM26,126
23928,289,TM27,379
23929,289,TM30,414
23930,289,TM31,50
23931,289,TM32,108
23932,289,TM35,161
23933,289,TM38,151
23934,289,TM39,390
23935,289,TM40,6
23936,289,TM42,142
23937,289,TM44,377
23938,289,TM45,24
23939,289,TM47,271
23940,289,TM48,396
23941,289,TM52,168
23942,289,TM56,166
23943,289,TM59,247
23944,289,TM60,360
23945,289,TM65,415
23946,289,TM67,378
23947,289,TM68,188
23948,289,TM78,57
23949,289,TM80,387
23950,289,TM83,551
23951,289,TM87,483
23952,289,TM90,476
23953,289,TM94,388
23954,289,HM01,92
23955,289,HM04,470
23956,289,Breeding,359
23957,289,Breeding,436
23958,289,Breeding,43
23959,289,Breeding,448
23960,289,Breeding,89
23961,289,Breeding,91
23962,289,Breeding,438
23963,289,Breeding,205
23964,289,Breeding,319
23965,289,Breeding,8
23966,289,Breeding,511
23967,289,Move Tutor,8
23968,289,Move Tutor,41
23969,289,Move Tutor,84
23970,289,Move Tutor,154
23971,289,Move Tutor,201
23972,289,Move Tutor,241
23973,289,Move Tutor,245
23974,289,Move Tutor,270
23975,289,Move Tutor,438
23976,289,Move Tutor,448
23977,289,Move Tutor,509
23978,289,Pre-evolution,169
23979,289,Pre-evolution,524
23980,289,Pre-evolution,181
23981,289,Pre-evolution,135
23982,289,Pre-evolution,436
23983,289,Pre-evolution,170
23984,289,Pre-evolution,381
23985,289,Gen IV TM01,170
23986,289,Gen IV TM03,536
23987,289,Gen IV TM34,423
23988,289,Gen IV TM43,408
23989,289,Gen IV TM58,135
23990,289,Gen IV TM78,62
23991,289,Gen IV TM83,314
23992,289,Move Tutor - PtHGSS,180
23993,289,Move Tutor - PtHGSS,477
23994,289,Move Tutor - PtHGSS,311
23995,289,Move Tutor - HGSS,210
23996,289,Move Tutor - Emerald,124
23997,289,Move Tutor - FRLG,288
23998,289,Move Tutor - FRLG,287
23999,289,Move Tutor - FRLG,109
24000,289,Move Tutor - FRLG,412
24001,289,Move Tutor - FRLG,297
24002,290,Level 0,405
24003,290,Level 0,206
24004,290,Level 5,263
24005,290,Level 9,401
24006,290,Level 14,181
24007,290,Level 19,298
24008,290,Level 25,146
24009,290,Level 31,311
24010,290,Level 38,292
24011,290,Level 45,100
24012,290,TM01,225
24013,290,TM06,513
24014,290,TM10,224
24015,290,TM11,478
24016,290,TM17,348
24017,290,TM21,178
24018,290,TM22,451
24019,290,TM27,379
24020,290,TM28,100
24021,290,TM30,414
24022,290,TM32,108
24023,290,TM37,402
24024,290,TM40,6
24025,290,TM42,142
24026,290,TM44,377
24027,290,TM48,396
24028,290,TM54,146
24029,290,TM70,163
24030,290,TM76,473
24031,290,TM81,555
24032,290,TM87,483
24033,290,TM90,476
24034,290,HM01,92
24035,290,Breeding,135
24036,290,Breeding,143
24037,290,Breeding,202
24038,290,Breeding,425
24039,290,Breeding,55
24040,290,Breeding,319
24041,290,Breeding,54
24042,290,Breeding,150
24043,290,Move Tutor,54
24044,290,Move Tutor,187
24045,290,Move Tutor,438
24046,290,Move Tutor,448
24047,290,Move Tutor,459
24048,290,Gen IV TM43,408
24049,290,Gen IV TM83,314
24050,290,Move Tutor - PtHGSS,180
24051,290,Move Tutor - HGSS,471
24052,290,Move Tutor - FRLG,109
24053,290,Move Tutor - FRLG,297
24054,291,Level 0,54
24055,291,Level 0,405
24056,291,Level 0,206
24057,291,Level 0,263
24058,291,Level 0,401
24059,291,Level 5,263
24060,291,Level 9,401
24061,291,Level 14,181
24062,291,Level 19,298
24063,291,Level 20,108
24064,291,Level 20,180
24065,291,Level 20,406
24066,291,Level 25,489
24067,291,Level 31,436
24068,291,Level 38,9
24069,291,Level 45,31
24070,291,Level 52,555
24071,291,TM01,225
24072,291,TM06,513
24073,291,TM10,224
24074,291,TM11,478
24075,291,TM15,233
24076,291,TM17,348
24077,291,TM21,178
24078,291,TM22,451
24079,291,TM27,379
24080,291,TM28,100
24081,291,TM30,414
24082,291,TM32,108
24083,291,TM37,402
24084,291,TM40,6
24085,291,TM42,142
24086,291,TM44,377
24087,291,TM45,24
24088,291,TM46,503
24089,291,TM48,396
24090,291,TM54,146
24091,291,TM68,188
24092,291,TM70,163
24093,291,TM75,489
24094,291,TM76,473
24095,291,TM81,555
24096,291,TM87,483
24097,291,TM89,523
24098,291,TM90,476
24099,291,HM01,92
24100,291,Breeding,135
24101,291,Breeding,143
24102,291,Breeding,202
24103,291,Breeding,425
24104,291,Breeding,55
24105,291,Breeding,319
24106,291,Breeding,54
24107,291,Breeding,150
24108,291,Move Tutor,54
24109,291,Move Tutor,187
24110,291,Move Tutor,395
24111,291,Move Tutor,438
24112,291,Move Tutor,448
24113,291,Move Tutor,459
24114,291,Move Tutor,524
24115,291,Pre-evolution,146
24116,291,Pre-evolution,311
24117,291,Pre-evolution,292
24118,291,Pre-evolution,100
24119,291,Gen IV TM43,408
24120,291,Gen IV TM78,62
24121,291,Gen IV TM83,314
24122,291,Gen IV HM05 DPt,97
24123,291,Move Tutor - PtHGSS,10
24124,291,Move Tutor - PtHGSS,323
24125,291,Move Tutor - PtHGSS,487
24126,291,Move Tutor - PtHGSS,311
24127,291,Move Tutor - HGSS,471
24128,291,Move Tutor - FRLG,109
24129,291,Move Tutor - FRLG,297
24130,292,Level 0,405
24131,292,Level 0,206
24132,292,Level 5,263
24133,292,Level 9,401
24134,292,Level 14,181
24135,292,Level 19,298
24136,292,Level 25,459
24137,292,Level 31,74
24138,292,Level 38,418
24139,292,Level 45,197
24140,292,Level 52,212
24141,292,Level 59,414
24142,292,TM01,225
24143,292,TM06,513
24144,292,TM10,224
24145,292,TM11,478
24146,292,TM15,233
24147,292,TM17,348
24148,292,TM19,501
24149,292,TM21,178
24150,292,TM22,451
24151,292,TM27,379
24152,292,TM28,100
24153,292,TM30,414
24154,292,TM32,108
24155,292,TM37,402
24156,292,TM40,6
24157,292,TM42,142
24158,292,TM44,377
24159,292,TM46,503
24160,292,TM48,396
24161,292,TM54,146
24162,292,TM61,545
24163,292,TM65,415
24164,292,TM68,188
24165,292,TM70,163
24166,292,TM76,473
24167,292,TM81,555
24168,292,TM85,120
24169,292,TM87,483
24170,292,TM90,476
24171,292,HM01,92
24172,292,Breeding,135
24173,292,Breeding,143
24174,292,Breeding,202
24175,292,Breeding,425
24176,292,Breeding,55
24177,292,Breeding,319
24178,292,Breeding,54
24179,292,Breeding,150
24180,292,Move Tutor,54
24181,292,Move Tutor,187
24182,292,Move Tutor,438
24183,292,Move Tutor,448
24184,292,Move Tutor,459
24185,292,Move Tutor,517
24186,292,Pre-evolution,146
24187,292,Pre-evolution,311
24188,292,Pre-evolution,292
24189,292,Pre-evolution,100
24190,292,Gen IV TM43,408
24191,292,Gen IV TM83,314
24192,292,Move Tutor - PtHGSS,180
24193,292,Move Tutor - PtHGSS,477
24194,292,Move Tutor - PtHGSS,311
24195,292,Move Tutor - HGSS,471
24196,292,Move Tutor - XD,320
24197,292,Move Tutor - FRLG,109
24198,292,Move Tutor - FRLG,297
24199,293,Level 0,340
24200,293,Level 5,524
24201,293,Level 11,22
24202,293,Level 15,229
24203,293,Level 21,481
24204,293,Level 25,466
24205,293,Level 31,406
24206,293,Level 35,382
24207,293,Level 41,490
24208,293,Level 45,377
24209,293,Level 45,438
24210,293,Level 51,235
24211,293,TM05,382
24212,293,TM06,513
24213,293,TM10,224
24214,293,TM11,478
24215,293,TM13,238
24216,293,TM14,40
24217,293,TM17,348
24218,293,TM18,366
24219,293,TM21,178
24220,293,TM22,451
24221,293,TM27,379
24222,293,TM30,414
24223,293,TM32,108
24224,293,TM35,161
24225,293,TM38,151
24226,293,TM42,142
24227,293,TM44,377
24228,293,TM45,24
24229,293,TM48,396
24230,293,TM49,127
24231,293,TM56,166
24232,293,TM59,247
24233,293,TM67,378
24234,293,TM83,551
24235,293,TM87,483
24236,293,TM90,476
24237,293,Breeding,497
24238,293,Breeding,448
24239,293,Breeding,140
24240,293,Breeding,443
24241,293,Breeding,445
24242,293,Breeding,134
24243,293,Breeding,205
24244,293,Breeding,145
24245,293,Breeding,68
24246,293,Move Tutor,134
24247,293,Move Tutor,154
24248,293,Move Tutor,235
24249,293,Move Tutor,241
24250,293,Move Tutor,245
24251,293,Move Tutor,438
24252,293,Move Tutor,448
24253,293,Move Tutor,509
24254,293,Move Tutor,524
24255,293,Move Tutor,558
24256,293,Gen IV TM03,536
24257,293,Gen IV TM34,423
24258,293,Gen IV TM43,408
24259,293,Gen IV TM58,135
24260,293,Gen IV TM78,62
24261,293,Gen IV TM83,314
24262,293,Move Tutor - PtHGSS,311
24263,293,Move Tutor - PtHGSS,394
24264,293,Move Tutor - HGSS,210
24265,293,Move Tutor - Emerald,124
24266,293,Move Tutor - Emerald,350
24267,293,Move Tutor - Emerald,96
24268,293,Move Tutor - FRLG,288
24269,293,Move Tutor - FRLG,287
24270,293,Move Tutor - FRLG,43
24271,293,Move Tutor - FRLG,109
24272,293,Move Tutor - FRLG,83
24273,293,Move Tutor - FRLG,412
24274,293,Move Tutor - FRLG,297
24275,294,Level 0,340
24276,294,Level 0,524
24277,294,Level 0,22
24278,294,Level 0,229
24279,294,Level 5,524
24280,294,Level 11,22
24281,294,Level 15,229
24282,294,Level 20,37
24283,294,Level 23,481
24284,294,Level 29,466
24285,294,Level 37,406
24286,294,Level 43,382
24287,294,Level 51,490
24288,294,Level 57,377
24289,294,Level 57,438
24290,294,Level 65,235
24291,294,TM05,382
24292,294,TM06,513
24293,294,TM10,224
24294,294,TM11,478
24295,294,TM12,498
24296,294,TM13,238
24297,294,TM14,40
24298,294,TM17,348
24299,294,TM18,366
24300,294,TM21,178
24301,294,TM22,451
24302,294,TM23,442
24303,294,TM26,126
24304,294,TM27,379
24305,294,TM30,414
24306,294,TM31,50
24307,294,TM32,108
24308,294,TM35,161
24309,294,TM38,151
24310,294,TM39,390
24311,294,TM41,512
24312,294,TM42,142
24313,294,TM44,377
24314,294,TM45,24
24315,294,TM48,396
24316,294,TM49,127
24317,294,TM50,325
24318,294,TM56,166
24319,294,TM59,247
24320,294,TM67,378
24321,294,TM78,57
24322,294,TM80,387
24323,294,TM83,551
24324,294,TM87,483
24325,294,TM90,476
24326,294,TM94,388
24327,294,HM04,470
24328,294,Breeding,497
24329,294,Breeding,448
24330,294,Breeding,140
24331,294,Breeding,443
24332,294,Breeding,445
24333,294,Breeding,134
24334,294,Breeding,205
24335,294,Breeding,145
24336,294,Breeding,68
24337,294,Move Tutor,134
24338,294,Move Tutor,154
24339,294,Move Tutor,235
24340,294,Move Tutor,241
24341,294,Move Tutor,245
24342,294,Move Tutor,270
24343,294,Move Tutor,438
24344,294,Move Tutor,448
24345,294,Move Tutor,509
24346,294,Move Tutor,524
24347,294,Move Tutor,558
24348,294,Gen IV TM03,536
24349,294,Gen IV TM34,423
24350,294,Gen IV TM43,408
24351,294,Gen IV TM58,135
24352,294,Gen IV TM78,62
24353,294,Gen IV TM83,314
24354,294,Move Tutor - PtHGSS,311
24355,294,Move Tutor - PtHGSS,394
24356,294,Move Tutor - HGSS,210
24357,294,Move Tutor - Emerald,124
24358,294,Move Tutor - Emerald,350
24359,294,Move Tutor - Emerald,96
24360,294,Move Tutor - FRLG,288
24361,294,Move Tutor - FRLG,287
24362,294,Move Tutor - FRLG,43
24363,294,Move Tutor - FRLG,109
24364,294,Move Tutor - FRLG,83
24365,294,Move Tutor - FRLG,412
24366,294,Move Tutor - FRLG,297
24367,295,Level 0,240
24368,295,Level 0,152
24369,295,Level 0,506
24370,295,Level 0,340
24371,295,Level 0,524
24372,295,Level 0,22
24373,295,Level 0,229
24374,295,Level 5,524
24375,295,Level 11,22
24376,295,Level 15,229
24377,295,Level 20,37
24378,295,Level 23,481
24379,295,Level 29,466
24380,295,Level 37,406
24381,295,Level 40,88
24382,295,Level 45,382
24383,295,Level 55,490
24384,295,Level 55,377
24385,295,Level 63,438
24386,295,Level 71,235
24387,295,Level 79,233
24388,295,TM05,382
24389,295,TM06,513
24390,295,TM10,224
24391,295,TM11,478
24392,295,TM12,498
24393,295,TM13,238
24394,295,TM14,40
24395,295,TM15,233
24396,295,TM17,348
24397,295,TM18,366
24398,295,TM21,178
24399,295,TM22,451
24400,295,TM23,442
24401,295,TM26,126
24402,295,TM27,379
24403,295,TM30,414
24404,295,TM31,50
24405,295,TM32,108
24406,295,TM35,161
24407,295,TM38,151
24408,295,TM39,390
24409,295,TM41,512
24410,295,TM42,142
24411,295,TM44,377
24412,295,TM45,24
24413,295,TM48,396
24414,295,TM49,127
24415,295,TM50,325
24416,295,TM52,168
24417,295,TM56,166
24418,295,TM59,247
24419,295,TM67,378
24420,295,TM68,188
24421,295,TM78,57
24422,295,TM80,387
24423,295,TM83,551
24424,295,TM87,483
24425,295,TM90,476
24426,295,TM94,388
24427,295,HM03,482
24428,295,HM04,470
24429,295,Breeding,497
24430,295,Breeding,448
24431,295,Breeding,140
24432,295,Breeding,443
24433,295,Breeding,445
24434,295,Breeding,134
24435,295,Breeding,205
24436,295,Breeding,145
24437,295,Breeding,68
24438,295,Move Tutor,134
24439,295,Move Tutor,154
24440,295,Move Tutor,235
24441,295,Move Tutor,241
24442,295,Move Tutor,245
24443,295,Move Tutor,270
24444,295,Move Tutor,324
24445,295,Move Tutor,438
24446,295,Move Tutor,448
24447,295,Move Tutor,509
24448,295,Move Tutor,524
24449,295,Move Tutor,558
24450,295,Gen IV TM03,536
24451,295,Gen IV TM34,423
24452,295,Gen IV TM43,408
24453,295,Gen IV TM58,135
24454,295,Gen IV TM72,28
24455,295,Gen IV TM78,62
24456,295,Gen IV TM83,314
24457,295,Gen IV HM05 HGSS,541
24458,295,Move Tutor - PtHGSS,311
24459,295,Move Tutor - PtHGSS,394
24460,295,Move Tutor - HGSS,210
24461,295,Move Tutor - Emerald,124
24462,295,Move Tutor - Emerald,350
24463,295,Move Tutor - Emerald,96
24464,295,Move Tutor - FRLG,288
24465,295,Move Tutor - FRLG,287
24466,295,Move Tutor - FRLG,43
24467,295,Move Tutor - FRLG,109
24468,295,Move Tutor - FRLG,83
24469,295,Move Tutor - FRLG,412
24470,295,Move Tutor - FRLG,297
24471,296,Level 0,492
24472,296,Level 0,169
24473,296,Level 4,401
24474,296,Level 7,18
24475,296,Level 10,530
24476,296,Level 13,144
24477,296,Level 16,542
24478,296,Level 19,257
24479,296,Level 22,443
24480,296,Level 25,33
24481,296,Level 28,172
24482,296,Level 31,412
24483,296,Level 34,533
24484,296,Level 37,135
24485,296,Level 40,71
24486,296,Level 43,381
24487,296,Level 46,220
24488,296,TM06,513
24489,296,TM08,56
24490,296,TM10,224
24491,296,TM11,478
24492,296,TM17,348
24493,296,TM18,366
24494,296,TM21,178
24495,296,TM23,442
24496,296,TM26,126
24497,296,TM27,379
24498,296,TM28,100
24499,296,TM31,50
24500,296,TM32,108
24501,296,TM39,390
24502,296,TM42,142
24503,296,TM44,377
24504,296,TM45,24
24505,296,TM47,271
24506,296,TM48,396
24507,296,TM52,168
24508,296,TM56,166
24509,296,TM67,378
24510,296,TM78,57
24511,296,TM80,387
24512,296,TM83,551
24513,296,TM84,336
24514,296,TM87,483
24515,296,TM90,476
24516,296,TM94,388
24517,296,HM03,482
24518,296,HM04,470
24519,296,Breeding,143
24520,296,Breeding,99
24521,296,Breeding,173
24522,296,Breeding,221
24523,296,Breeding,86
24524,296,Breeding,380
24525,296,Breeding,124
24526,296,Breeding,83
24527,296,Breeding,533
24528,296,Breeding,58
24529,296,Breeding,148
24530,296,Breeding,543
24531,296,Breeding,170
24532,296,Breeding,67
24533,296,Move Tutor,154
24534,296,Move Tutor,221
24535,296,Move Tutor,241
24536,296,Move Tutor,257
24537,296,Move Tutor,270
24538,296,Move Tutor,392
24539,296,Move Tutor,438
24540,296,Move Tutor,448
24541,296,Move Tutor,480
24542,296,Move Tutor,509
24543,296,Gen IV TM43,408
24544,296,Gen IV TM78,62
24545,296,Gen IV TM83,314
24546,296,Gen IV HM05 HGSS,541
24547,296,Move Tutor - PtHGSS,526
24548,296,Move Tutor - PtHGSS,311
24549,296,Move Tutor - HGSS,210
24550,296,Move Tutor - FRLG,288
24551,296,Move Tutor - FRLG,287
24552,296,Move Tutor - FRLG,43
24553,296,Move Tutor - FRLG,109
24554,296,Move Tutor - FRLG,297
24555,296,Move Tutor - FRLG,295
24556,296,XD Purification,375
24557,297,Level 0,51
24558,297,Level 0,492
24559,297,Level 0,169
24560,297,Level 0,401
24561,297,Level 0,18
24562,297,Level 4,401
24563,297,Level 7,18
24564,297,Level 10,530
24565,297,Level 13,144
24566,297,Level 16,542
24567,297,Level 19,257
24568,297,Level 22,443
24569,297,Level 27,33
24570,297,Level 32,172
24571,297,Level 37,412
24572,297,Level 42,533
24573,297,Level 47,135
24574,297,Level 52,71
24575,297,Level 57,381
24576,297,Level 62,220
24577,297,TM06,513
24578,297,TM08,56
24579,297,TM10,224
24580,297,TM11,478
24581,297,TM15,233
24582,297,TM17,348
24583,297,TM18,366
24584,297,TM21,178
24585,297,TM23,442
24586,297,TM26,126
24587,297,TM27,379
24588,297,TM28,100
24589,297,TM31,50
24590,297,TM32,108
24591,297,TM39,390
24592,297,TM42,142
24593,297,TM44,377
24594,297,TM45,24
24595,297,TM47,271
24596,297,TM48,396
24597,297,TM52,168
24598,297,TM56,166
24599,297,TM66,328
24600,297,TM67,378
24601,297,TM68,188
24602,297,TM71,467
24603,297,TM78,57
24604,297,TM80,387
24605,297,TM83,551
24606,297,TM84,336
24607,297,TM87,483
24608,297,TM90,476
24609,297,TM94,388
24610,297,HM03,482
24611,297,HM04,470
24612,297,Breeding,143
24613,297,Breeding,99
24614,297,Breeding,173
24615,297,Breeding,221
24616,297,Breeding,86
24617,297,Breeding,380
24618,297,Breeding,124
24619,297,Breeding,83
24620,297,Breeding,533
24621,297,Breeding,58
24622,297,Breeding,148
24623,297,Breeding,543
24624,297,Breeding,170
24625,297,Breeding,67
24626,297,Move Tutor,154
24627,297,Move Tutor,221
24628,297,Move Tutor,241
24629,297,Move Tutor,251
24630,297,Move Tutor,257
24631,297,Move Tutor,270
24632,297,Move Tutor,392
24633,297,Move Tutor,438
24634,297,Move Tutor,448
24635,297,Move Tutor,480
24636,297,Move Tutor,509
24637,297,Gen IV TM43,408
24638,297,Gen IV TM78,62
24639,297,Gen IV TM83,314
24640,297,Gen IV HM05 HGSS,541
24641,297,Move Tutor - PtHGSS,526
24642,297,Move Tutor - PtHGSS,311
24643,297,Move Tutor - HGSS,210
24644,297,Move Tutor - FRLG,288
24645,297,Move Tutor - FRLG,287
24646,297,Move Tutor - FRLG,43
24647,297,Move Tutor - FRLG,109
24648,297,Move Tutor - FRLG,297
24649,297,Move Tutor - FRLG,295
24650,298,Level 0,460
24651,298,Level 2,65
24652,298,Level 7,495
24653,298,Level 10,52
24654,298,Level 15,435
24655,298,Level 18,534
24656,298,Level 0,460
24657,298,Level 0,52
24658,298,Level 2,495
24659,298,Level 5,537
24660,298,Level 7,534
24661,298,Level 10,65
24662,298,Level 13,53
24663,298,Level 16,221
24664,298,Level 20,435
24665,298,Level 23,48
24666,298,TM06,513
24667,298,TM07,204
24668,298,TM10,224
24669,298,TM13,238
24670,298,TM14,40
24671,298,TM16,267
24672,298,TM17,348
24673,298,TM18,366
24674,298,TM21,178
24675,298,TM27,379
24676,298,TM32,108
24677,298,TM42,142
24678,298,TM44,377
24679,298,TM45,24
24680,298,TM48,396
24681,298,TM55,403
24682,298,TM83,551
24683,298,TM87,483
