id,url,move_name,move_type,move_category,move_pp,move_power,move_accuracy,move_description,move_secondary_effect
247,https://www.serebii.net/attackdex-bw/incinerate.shtml,Incinerate,fire,special,15,30,100,"The user attacks the target with fire. If the target is holding a Berry, the Berry becomes burnt up and unusable.",Removes opponent's hold berry.
248,https://www.serebii.net/attackdex-bw/inferno.shtml,Inferno,fire,special,5,100,50,The user attacks by engulfing the target in an intense fire. It leaves the target with a burn.,May induce burn.
249,https://www.serebii.net/attackdex-bw/ingrain.shtml,Ingrain,grass,other,20,0,0,"The user lays roots that restore its HP on every turn. Because it is rooted, it can't switch out.",Recovers HP every turn. User cannot switch.
250,https://www.serebii.net/attackdex-bw/irondefense.shtml,Iron Defense,steel,other,15,0,0,"The user hardens its body's surface like iron, sharply raising its Defense stat.",Raises user's DEFENSE two stages.
251,https://www.serebii.net/attackdex-bw/ironhead.shtml,Iron Head,steel,physical,15,80,100,The user slams the target with its steel-hard head. It may also make the target flinch.,May cause opponent to flinch.
252,https://www.serebii.net/attackdex-bw/irontail.shtml,Iron Tail,steel,physical,15,100,75,The target is slammed with a steel-hard tail. It may also lower the target's Defense stat.,May lower opponent's DEFENSE one stage.
253,https://www.serebii.net/attackdex-bw/judgment.shtml,Judgment,normal,special,10,100,100,The user releases countless shots of light at the target. Its type varies with the kind of Plate the user is holding.,Changes the type of the move based upon the item being held
254,https://www.serebii.net/attackdex-bw/jumpkick.shtml,Jump Kick,fighting,physical,10,100,95,"The user jumps up high, then strikes with a kick. If the kick misses, the user hurts itself.","If attack misses, user takes 1/8 HP of damage."
255,https://www.serebii.net/attackdex-bw/karatechop.shtml,Karate Chop,fighting,physical,25,50,100,The target is attacked with a sharp chop. Critical hits land more easily.,Has high critical hit ratio.
256,https://www.serebii.net/attackdex-bw/kinesis.shtml,Kinesis,psychic,other,15,0,80,The user distracts the target by bending a spoon. It lowers the target's accuracy.,Lowers opponent's ACCURACY one stage.
257,https://www.serebii.net/attackdex-bw/knockoff.shtml,Knock Off,dark,physical,20,20,100,"The user slaps down the target's held item, preventing that item from being used in the battle.",Knocks down opponent's held item to prevent its use.
258,https://www.serebii.net/attackdex-bw/lastresort.shtml,Last Resort,normal,physical,5,140,100,This move can be used only after the user has used all the other moves it knows in the battle.,No effect.
259,https://www.serebii.net/attackdex-bw/lavaplume.shtml,Lava Plume,fire,special,15,80,100,An inferno of scarlet flames torches everything around the user. It may leave targets with a burn.,May induce burn.
260,https://www.serebii.net/attackdex-bw/leafblade.shtml,Leaf Blade,grass,physical,15,90,100,The user handles a sharp leaf like a sword and attacks by cutting its target. Critical hits land more easily.,Has high critical hit ratio.
261,https://www.serebii.net/attackdex-bw/leafstorm.shtml,Leaf Storm,grass,special,5,140,90,The user whips up a storm of leaves around the target. The attack's recoil harshly reduces the user's Sp. Atk stat.,Lowers user's SP. ATK two stages.
262,https://www.serebii.net/attackdex-bw/leaftornado.shtml,Leaf Tornado,grass,special,10,65,90,The user attacks its target by encircling it in sharp leaves. This attack may also lower the target's accuracy.,May lower opponent's ACCURACY one stage.
263,https://www.serebii.net/attackdex-bw/leechlife.shtml,Leech Life,bug,physical,15,20,100,The user drains the target's blood. The user's HP is restored by half the damage taken by the target.,User recovers half the damage inflicted.
264,https://www.serebii.net/attackdex-bw/leechseed.shtml,Leech Seed,grass,other,10,0,90,A seed is planted on the target. It steals some HP from the target every turn.,User steals HP from the opponent every turn.
265,https://www.serebii.net/attackdex-bw/leer.shtml,Leer,normal,other,30,0,100,The opposing team gains an intimidating leer with sharp eyes. The opposing team's Defense stats are reduced.,Lowers opponent's DEFENSE one stage.
266,https://www.serebii.net/attackdex-bw/lick.shtml,Lick,ghost,physical,30,20,100,"The target is licked with a long tongue, causing damage. It may also leave the target with paralysis.",May induce paralysis.
267,https://www.serebii.net/attackdex-bw/lightscreen.shtml,Light Screen,psychic,other,30,0,0,A wondrous wall of light is put up to suppress damage from special attacks for five turns.,Halves SP. ATK damage inflicted on user.
268,https://www.serebii.net/attackdex-bw/lock-on.shtml,Lock-on,normal,other,5,0,0,The user takes sure aim at the target. It ensures the next attack does not fail to hit the target.,Ensures that user's next move will not fail.
269,https://www.serebii.net/attackdex-bw/lovelykiss.shtml,Lovely Kiss,normal,other,10,0,75,"With a scary face, the user tries to force a kiss on the target. If it succeeds, the target falls asleep.",Induces sleep.
270,https://www.serebii.net/attackdex-bw/lowkick.shtml,Low Kick,fighting,physical,20,1,100,A powerful low kick that makes the target fall over. It inflicts greater damage on heavier targets.,"This attack's power is based on your target's weight. This alone determines how strong, or how weak the attack is going to be. With as little as 20 Base Power, it can go as high as 120, making it a very powerful attack if used against the right team. Below is the set up of how it is calculatedWeightBase PowerUnder 10kgUnder 22lbs2010.1kg - 25kg22.1lbs - 55lbs4025.1kg - 50kg55.1lbs - 110lbs6050.1kg - 100kg110.1lbs - 220lbs80100.1kg - 200kg220.1lbs - 440lbs100Over 200kgOver 440lbs120"
271,https://www.serebii.net/attackdex-bw/lowsweep.shtml,Low Sweep,fighting,physical,20,60,100,"The user attacks the target's legs swiftly, reducing the target's Speed stat.",Lowers opponent's SPEED one stage.
272,https://www.serebii.net/attackdex-bw/luckychant.shtml,Lucky Chant,normal,other,30,0,0,"The user chants an incantation toward the sky, preventing opposing Pokémon from landing critical hits.",
273,https://www.serebii.net/attackdex-bw/lunardance.shtml,Lunar Dance,psychic,other,10,0,0,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored.",Causes the user to faint and completely heals the next Pokémon
274,https://www.serebii.net/attackdex-bw/lusterpurge.shtml,Luster Purge,psychic,special,5,70,100,The user lets loose a damaging burst of light. It may also reduce the target's Sp. Def stat.,May lower opponent's SP. DEF one stage.
275,https://www.serebii.net/attackdex-bw/machpunch.shtml,Mach Punch,fighting,physical,30,40,100,The user throws a punch at blinding speed. It is certain to strike first.,Always strikes first.
276,https://www.serebii.net/attackdex-bw/magiccoat.shtml,Magic Coat,psychic,other,15,0,0,A barrier reflects back to the target moves like Leech Seed and moves that damage status.,"Magic Coat will reflect the moves used by the opponent on the Pokémon during the next turn back at them. This means that any moves which would cause stat reduction or status condition by the opponent onto you will then affect the user of those moves. The moves are as followsNameTypeCat.PPAtt.Acc.EffectAttract15--100If it is the opposite gender of the user, the target becomes infatuated and less likely to attack.Block5----The user blocks the target's way with arms spread wide to prevent escape.Captivate20--100If it is the opposite gender of the user, the target is charmed into harshly lowering its Sp. Atk stat.Charm20--100The user gazes at the target rather charmingly, making it less wary. The target's Attack is harshly lowered.Confuse Ray10--100The target is exposed to a sinister ray that triggers confusion.Cotton Spore40--100The user releases cotton-like spores that cling to the target, harshly reducing its Speed stat.Dark Void10--80Opposing Pokémon are dragged into a world of total darkness that makes them sleep.Defog15----A strong wind blows away the target's obstacles such as Reflect or Light Screen. It also lowers the target's evasiveness.Disable20--100For four turns, this move prevents the target from using the move it last used.Embargo15--100It prevents the target from using its held item. Its Trainer is also prevented from using items on it.Encore5--100The user compels the target to keep using only the move it last used for three turns.Entrainment15--100The user dances with an odd rhythm that compels the target to mimic it, making the target's Ability the same as the user's.Fake Tears20--100The user feigns crying to fluster the target, harshly lowering its Sp. Def stat.Featherdance15--100The user covers the target's body with a mass of down that harshly lowers its Attack stat.Flash20--100The user flashes a bright light that cuts the target's accuracy. It can also be used to illuminate caves.Flatter15--100Flattery is used to confuse the target. However, it also raises the target's Sp. Atk stat.Foresight40----Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. It also enables an evasive target to be hit.Gastro Acid10--100The user hurls up its stomach acids on the target. The fluid eliminates the effect of the target's Ability.Glare30--90The user intimidates the target with the pattern on its belly to cause paralysis.Grasswhistle15--55The user plays a pleasant melody that lulls the target into a deep sleep.Growl40--100The user growls in an endearing way, making the opposing team less wary. The foes' Attack stats are lowered.Heal Block15--100For five turns, the user prevents the opposing team from using any moves, Abilities, or held items that recover HP.Heal Pulse10----The user emits a healing pulse which restores the target's HP by up to half of its max HP.Hypnosis20--60The user employs hypnotic suggestion to make the target fall into a deep sleep.Kinesis15--80The user distracts the target by bending a spoon. It lowers the target's accuracy.Leech Seed10--90A seed is planted on the target. It steals some HP from the target every turn.Leer30--100The opposing team gains an intimidating leer with sharp eyes. The opposing team's Defense stats are reduced.Lovely Kiss10--75With a scary face, the user tries to force a kiss on the target. If it succeeds, the target falls asleep.Mean Look5----The user pins the target with a dark, arresting look. The target becomes unable to flee.Metal Sound40--85A horrible sound like scraping metal harshly reduces the target's Sp. Def stat.Miracle Eye40----Enables a Dark-type target to be hit by Psychic-type attacks. It also enables an evasive target to be hit.Odor Sleuth40----Enables a Ghost-type target to be hit with Normal- and Fighting-type attacks. It also enables an evasive target to be hit.Poison Gas40--80A cloud of poison gas is sprayed in the face of opposing Pokémon. It may poison those hit.Poisonpowder35--75The user scatters a cloud of poisonous dust on the target. It may poison the target.Roar20--100The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.Sand-attack15--100Sand is hurled in the target's face, reducing its accuracy.Scary Face10--100The user frightens the target with a scary face to harshly reduce its Speed stat.Screech40--85An earsplitting screech harshly reduces the target's Defense stat.Simple Beam15--100The user's mysterious psychic wave changes the target's Ability to Simple.Sing15--55A soothing lullaby is sung in a calming voice that puts the target into a deep slumber.Sleep Powder15--75The user scatters a big cloud of sleep-inducing dust around the target.Smokescreen20--100The user releases an obscuring cloud of smoke or ink. It reduces the target's accuracy.Soak20--100The user shoots a torrent of water at the target and changes the target's type to Water.Spider Web10----The user ensnares the target with thin, gooey silk so it can't flee from battle.Spikes20----The user lays a trap of spikes at the opposing team's feet. The trap hurts Pokémon that switch into battle.Spite10--100The user unleashes its grudge on the move last used by the target by cutting 4 PP from it.Spore15--100The user scatters bursts of spores that induce sleep.Stealth Rock20----The user lays a trap of levitating stones around the opponent's team. The trap hurts opponents that switch into battle.String Shot40--95The targets are bound with silk blown from the user's mouth. This silk reduces the targets' Speed stat.Stun Spore30--75The user scatters a cloud of paralyzing powder. It may leave the target with paralysis.Supersonic20--55The user generates odd sound waves from its body. It may confuse the target.Swagger15--90The user enrages and confuses the target. However, it also sharply raises the target's Attack stat.Sweet Kiss10--75The user kisses the target with a sweet, angelic cuteness that causes confusion.Sweet Scent20--100A sweet scent that lowers the opposing team's evasiveness. It also lures wild Pokémon if used in grass, etc.Tail Whip30--100The user wags its tail cutely, making opposing Pokémon less wary and lowering their Defense stat.Taunt20--100The target is taunted into a rage that allows it to use only attack moves for three turns.Telekinesis15----The user makes the target float with its psychic power. The target is easier to hit for three turns.Thunder Wave20--100A weak electric charge is launched at the target. It causes paralysis if it hits.Tickle20--100The user tickles the target into laughing, reducing its Attack and Defense stats.Torment15--100The user torments and enrages the target, making it incapable of using the same move twice in a row.Toxic10--90A move that leaves the target badly poisoned. Its poison damage worsens every turn.Toxic Spikes20----The user lays a trap of poison spikes at the opponent's feet. They poison opponents that switch into battle.Whirlwind20--100The target is blown away, to be replaced by another Pokémon in its party. In the wild, the battle ends.Will-o-wisp15--75The user shoots a sinister, bluish-white flame at the target to inflict a burn.Worry Seed10--100A seed that causes worry is planted on the target. It prevents sleep by making its Ability Insomnia.Yawn10----The user lets loose a huge yawn that lulls the target into falling asleep on the next turn."
277,https://www.serebii.net/attackdex-bw/magicroom.shtml,Magic Room,psychic,other,10,0,0,The user creates a bizarre area in which Pokémon's held items lose their effects for five turns.,Prevents hold item use for five turns.
278,https://www.serebii.net/attackdex-bw/magicalleaf.shtml,Magical Leaf,grass,special,20,60,0,The user scatters curious leaves that chase the target. This attack will not miss.,Cannot miss.
279,https://www.serebii.net/attackdex-bw/magmastorm.shtml,Magma Storm,fire,special,5,120,75,The target becomes trapped within a maelstrom of fire that rages for four to five turns.,Traps opponent.
280,https://www.serebii.net/attackdex-bw/magnetbomb.shtml,Magnet Bomb,steel,physical,20,60,0,The user launches steel bombs that stick to the target. This attack will not miss.,Cannot miss.
281,https://www.serebii.net/attackdex-bw/magnetrise.shtml,Magnet Rise,electric,other,10,0,0,The user levitates using electrically generated magnetism for five turns.,Gives user Ground-type immunity.
282,https://www.serebii.net/attackdex-bw/magnitude.shtml,Magnitude,ground,physical,30,1,100,The user looses a ground-shaking quake affecting everyone around the user. Its power varies.,"When the attack is used, the screen will come up with a number saying the Magnitude of the attack. This number varies from 4 up to 10 on specific random charges. This number determines the base power of the attack based upon this. The damage is as follows;Magnitude #ChanceBase Power45%10510%30620%50730%70820%90910%110105%150"
283,https://www.serebii.net/attackdex-bw/mefirst.shtml,Me First,normal,other,20,1,0,The user tries to cut ahead of the target to steal and use the target's intended move with greater power.,
284,https://www.serebii.net/attackdex-bw/meanlook.shtml,Mean Look,normal,other,5,0,0,"The user pins the target with a dark, arresting look. The target becomes unable to flee.",Prevents the opponent from escaping.
285,https://www.serebii.net/attackdex-bw/meditate.shtml,Meditate,psychic,other,40,0,0,The user meditates to awaken the power deep within its body and raise its Attack stat.,Raises user's ATTACK one stage.
286,https://www.serebii.net/attackdex-bw/megadrain.shtml,Mega Drain,grass,special,15,40,100,A nutrient-draining attack. The user's HP is restored by half the damage taken by the target.,User recovers half the damage inflicted.
287,https://www.serebii.net/attackdex-bw/megakick.shtml,Mega Kick,normal,physical,5,120,75,The target is attacked by a kick launched with muscle-packed power.,No effect.
288,https://www.serebii.net/attackdex-bw/megapunch.shtml,Mega Punch,normal,physical,20,80,85,The target is slugged by a punch thrown with muscle-packed power.,No effect.
289,https://www.serebii.net/attackdex-bw/megahorn.shtml,Megahorn,bug,physical,10,120,85,"Using its tough and impressive horn, the user rams into the target with no letup.",No effect.
290,https://www.serebii.net/attackdex-bw/memento.shtml,Memento,dark,other,10,0,100,"The user faints when using this move. In return, it harshly lowers the target's Attack and Sp. Atk.",Lowers opponent's stats. User faints.
291,https://www.serebii.net/attackdex-bw/metalburst.shtml,Metal Burst,steel,physical,10,1,100,The user retaliates with much greater power against the target that last inflicted damage on it.,
292,https://www.serebii.net/attackdex-bw/metalclaw.shtml,Metal Claw,steel,physical,35,50,95,The target is raked with steel claws. It may also raise the user's Attack stat.,May raise user's ATTACK one stage.
293,https://www.serebii.net/attackdex-bw/metalsound.shtml,Metal Sound,steel,other,40,0,85,A horrible sound like scraping metal harshly reduces the target's Sp. Def stat.,Lowers opponent's SP. DEF two stages.
294,https://www.serebii.net/attackdex-bw/meteormash.shtml,Meteor Mash,steel,physical,10,100,85,The target is hit with a hard punch fired like a meteor. It may also raise the user's Attack.,May raise user's ATTACK one stage.
295,https://www.serebii.net/attackdex-bw/metronome.shtml,Metronome,normal,other,10,0,0,The user waggles a finger and stimulates its brain into randomly using nearly any move.,"This move selects and uses a random move. However, it cannot use the moves; Assist, Chatter, Copycat, Counter, Covet, Destiny Bond, Detect, Endure, Feint, Focus Punch, Follow Me, Helping Hand, Me First, Metronome, Mimic, Mirror Coat, Mirror Move, Protect, Quick Guard, Sketch, Sleep Talk, Snatch, Struggle, Switcheroo, Thief, Trick, or Wide Guard"
296,https://www.serebii.net/attackdex-bw/milkdrink.shtml,Milk Drink,normal,other,10,0,0,The user restores its own HP by up to half of its maximum HP. May also be used in the field to heal HP.,User recovers half the maximum HP.
297,https://www.serebii.net/attackdex-bw/mimic.shtml,Mimic,normal,other,10,0,0,The user copies the target's last move. The move can be used during battle until the Pokémon is switched out.,Copies opponents last move.
298,https://www.serebii.net/attackdex-bw/mindreader.shtml,Mind Reader,normal,other,5,0,0,The user senses the target's movements with its mind to ensure its next attack does not miss the target.,Ensures that user's next move will not fail.
299,https://www.serebii.net/attackdex-bw/minimize.shtml,Minimize,normal,other,20,0,0,"The user compresses its body to make itself look smaller, which sharply raises its evasiveness.",Raises user\'s EVASIVENESS two stages.
300,https://www.serebii.net/attackdex-bw/miracleeye.shtml,Miracle Eye,psychic,other,40,0,0,Enables a Dark-type target to be hit by Psychic-type attacks. It also enables an evasive target to be hit.,Removes Psychic-type resistance.
301,https://www.serebii.net/attackdex-bw/mirrorcoat.shtml,Mirror Coat,psychic,special,20,1,100,"A retaliation move that counters any special attack, inflicting double the damage taken.",Counters the foe's special attack at double the power.
302,https://www.serebii.net/attackdex-bw/mirrormove.shtml,Mirror Move,flying,other,20,0,0,The user counters the target by mimicking the target's last move.,User does the last move used by opponent.
303,https://www.serebii.net/attackdex-bw/mirrorshot.shtml,Mirror Shot,steel,special,10,65,85,The user looses a flash of energy at the target from its polished body. It may also lower the target's accuracy.,May lower opponent's ACCURACY one stage.
304,https://www.serebii.net/attackdex-bw/mist.shtml,Mist,ice,other,30,0,0,The user cloaks its body with a white mist that prevents any of its stats from being cut for five turns.,Stops ability reduction.
305,https://www.serebii.net/attackdex-bw/mistball.shtml,Mist Ball,psychic,special,5,70,100,A mistlike flurry of down envelops and damages the target. It may also lower the target's Sp. Atk.,May lower opponent's SP. ATK one stage.
306,https://www.serebii.net/attackdex-bw/moonlight.shtml,Moonlight,normal,other,5,0,0,The user restores its own HP. The amount of HP regained varies with the weather.,"This move recovers its HP depending upon the weather. If no weather is in effect, it heals the user by 50% of their maximum Hit Points. If Sunny Day is in effect, this move heals the user by 66.66% of its maximum Hit Points and if Rain Dance, Hail or Sandstorm is in effect, this move heals the user by 25% of their maximum Hit Points"
307,https://www.serebii.net/attackdex-bw/morningsun.shtml,Morning Sun,normal,other,5,0,0,The user restores its own HP. The amount of HP regained varies with the weather.,"This move recovers its HP depending upon the weather. If no weather is in effect, it heals the user by 50% of their maximum Hit Points. If Sunny Day is in effect, this move heals the user by 66.66% of its maximum Hit Points and if Rain Dance, Hail or Sandstorm is in effect, this move heals the user by 25% of their maximum Hit Points"
308,https://www.serebii.net/attackdex-bw/mudbomb.shtml,Mud Bomb,ground,special,10,65,85,The user launches a hard-packed mud ball to attack. It may also lower the target's accuracy.,May lower opponent's ACCURACY one stage.
309,https://www.serebii.net/attackdex-bw/mudshot.shtml,Mud Shot,ground,special,15,55,95,The user attacks by hurling a blob of mud at the target. It also reduces the target's Speed.,May lower opponent's SPEED one stage.
310,https://www.serebii.net/attackdex-bw/mudsport.shtml,Mud Sport,ground,other,15,0,0,The user covers itself with mud. It weakens Electric-type moves while the user is in the battle.,Lowers the power of ELECTRIC moves.
311,https://www.serebii.net/attackdex-bw/mud-slap.shtml,Mud-slap,ground,special,10,20,100,The user hurls mud in the target's face to inflict damage and lower its accuracy.,May lower opponent's ACCURACY one stage.
312,https://www.serebii.net/attackdex-bw/muddywater.shtml,Muddy Water,water,special,10,95,85,The user attacks by shooting muddy water at the opposing team. It may also lower the targets' accuracy.,May lower opponent's ACCURACY one stage.
313,https://www.serebii.net/attackdex-bw/nastyplot.shtml,Nasty Plot,dark,other,20,0,0,The user stimulates its brain by thinking bad thoughts. It sharply raises the user's Sp. Atk.,Raises user's SP. ATK two stages.
314,https://www.serebii.net/attackdex-bw/naturalgift.shtml,Natural Gift,normal,physical,15,1,100,The user draws power to attack by using its held Berry. The Berry determines its type and power.,"Natural Gift is a rather perculiar attack. It's base damage in the game is 1, making it a very weak attack. However, Natural Gift reacts in certain ways to the hold item that your Pokémon is holding, but only if it is a Berry.The attack's power and type change all depending on the berry that your Pokémon is holding. With a maximum power of 80, the possibilities are endless for the Pokémon. Below is the list of the Berries type and power when used in conjunction with Natural GiftWhenever Natural Gift is used, the Berry is used as if it was used normally in battle, this gives it a one-time use possibility, unless you use moves like Recycle.PictureNumberNameDescriptionTypePower#01Cheri Berry  This bright red Berry is very spicy and has a provocative flavor. It blooms with delicate, pretty flowers. 60#02Chesto Berry  This Berry’s thick skin and fruit are very tough and dry tasting. However, every bit of it can be eaten. 60#03Pecha Berry  Because of its hollow inside pocket, there isn’t a lot to eat. What can be eaten is very sweet and delicious. 60#04Rawst Berry  If the leaves grow longer and curlier than average, this Berry will have a somewhat-bitter taste. 60#05Aspear Berry  This Berry’s peel is hard, but the flesh inside is very juicy. It is distinguished by its bracing sourness. 60#06Leppa Berry  It takes longer to grow than Berries such as Cheri. The smaller Berries taste better. 60#07Oran Berry  Nature’s gifts came together as one in this Berry. It has a wondrous mix of flavors that spread in the mouth. 60#08Persim Berry  The more this Berry absorbs energy from sunlight, the more vividly colorful it grows. 60#09Lum Berry  This Berry’s gradual process of storing nutrients beneficial to Pokémon health causes it to mature slowly. 60#10Sitrus Berry  Sitrus came from the same family as Oran. It is larger and smoother tasting than Oran. 60#11Figy Berry  This Berry is oddly shaped, appearing as if someone took a bite out of it. It is packed full of spicy substances. 60#12Wiki Berry  It is said that this Berry grew lumps to help Pokémon grip it, allowing propagation farther afield. 60#13Mago Berry  This Berry progressively curves as it grows. The curvier the Berry, the sweeter and tastier. 60#14Aguav Berry  This Berry turns bitter toward the stem. The dainty flower it grows from doesn’t absorb much sunlight. 60#15Iapapa Berry  This Berry is very big and sour. The juiciness of the pulp accentuates the sourness. 60#16Razz Berry  A small hint of spiciness lingers in the red granules surrounding this Berry. Their centers have a dry taste. 60#17Bluk Berry  Though this small, delicately skinned Berry is blue in color, it dyes the mouth black when eaten. 70#18Nanab Berry  Bitter, but with a trace of sweetness, the Nanab Berry was the seventh to be discovered in the world. 70#19Wepear Berry  The potent mix of bitter and sour in this Berry seems to promote digestion. The flower is white and beautiful. 70#20Pinap Berry  It is said that when the sour skin is peeled, this spicy Berry can be crushed to make medicine. 70#21Pomeg Berry  When this sweetly spicy Berry’s thick skin is peeled, many pieces of the fruit spill out. 70#22Kelpsy Berry  This Berry can be eaten as is or boiled to obtain an extract that adds a dash of flavor to food. 70#23Qualot Berry  Even in places of constant rain and high humidity, this Berry’s plant grows healthy and strong. 70#24Hondew Berry  This somewhat-rare Berry projects an image of luxury, so it is favored as a gift item. 70#25Grepa Berry  One bite of this very tender Berry fills the mouth with its sweet and tangy flavor. 70#26Tamato Berry  This Berry is large and spicy. When eaten during the cold season, it warms the body from inside. 70#27Cornn Berry  Its dryness is quite strong. As a result, its true deliciousness can’t be appreciated by just eating one or two. 70#28Magost Berry  The grown-up flavor and dreamy sweetness of this Berry make it a favorite of Pokémon everywhere. 70#29Rabuta Berry  Even though it is bitter, it should be eaten peel and all. The hair on the peel cleans the stomach from the inside. 70#30Nomel Berry  This Berry is quite sour overall, with the sourness especially concentrated at the pointed end. 70#31Spelon Berry  So spicy is the Spelon Berry that, Fire type or not, Pokémon will try to breathe fire after eating a single one. 70#32Pamtre Berry  This Berry drifted from a faraway sea. It is now cultivated in the Sinnoh region. 70#33Watmel Berry  A bounty of nature that is exceedingly sweet. The Berry is huge, with some discovered that exceed 20 inches. 80#34Durin Berry  This Berry is tremendously bitter. Just one bite is enough to instantly stop hiccups. 80#35Belue Berry  This glossy and colorful Berry has a mouthwateringly delicious appearance. However, it is awfully sour. 80#36Occa Berry  This Berry is said to have grown plentiful in the tropics of the past. It boasts an intensely hot spiciness. 60#37Passho Berry  This Berry’s flesh is dotted with countless tiny bubbles of air that keep it afloat in water. 60#38Wacan Berry  Energy from lightning strikes is drawn into the plant, making the Berries grow big and rich. 60#39Rindo Berry  This Berry has a disagreeable “green” flavor and scent typical of vegetables. It is rich in health-promoting fiber. 60#40Yache Berry  This Berry has a refreshing flavor that strikes a good balance of dryness and sourness. It tastes better chilled. 60#41Chople Berry  This Berry contains a substance that generates heat. It can even heat up a chilly heart. 60#42Kebia Berry  This Berry is a brilliant green on the outside. Inside, it is packed with a dry-flavored, black-colored flesh. 60#43Shuca Berry  The sweetness-laden pulp has just the hint of a hard-edged and fragrant bite to it. 60#44Coba Berry  This Berry is said to be a new kind that is a cross of two Berries brought together by winds from far away. 60#45Payapa Berry  This Berry is said to sense human emotions for the way it swells roundly when a person approaches. 60#46Tanga Berry  The flower grows at the tip of this Berry. It attracts Bug Pokémon by letting its stringy petals stream out. 60#47Charti Berry  It is often used for pickles because of its very dry flavor. It can also be eaten raw for its provocative taste. 60#48Kasib Berry  Considered to have a special power from the olden days, this Berry is sometimes dried and used as a good-luck charm. 60#49Haban Berry  If a large enough volume of this Berry is boiled down, its bitterness fades away. It makes a good jam. 60#50Colbur Berry  Tiny hooks grow on the surface of this Berry. It latches on to Pokémon so it can be carried to far-off places. 60#51Babiri Berry  This Berry is very tough with a strong flavor. It was used to make medicine by people in the past. 60#52Chilan Berry  This Berry can be cored out and dried to make a whistle. Blowing through its hole makes an indescribable sound. 60#53Liechi Berry  This Berry is surrounded by mystery. It is rumored to be imbued with the power of the sea. 80#54Ganlon Berry  This Berry is surrounded by mystery. It is rumored to be imbued with the power of the land. 80#55Salac Berry  This Berry is surrounded by mystery. It is rumored to be imbued with the power of the sky. 80#56Petaya Berry  This Berry is surrounded by mystery. It is rumored to be imbued with the power of all living things. 80#57Apicot Berry  This is a very, very mystifying Berry. There is no telling how it can be used, or what may happen if it is used. 80#58Lansat Berry  This is said to be a legendary Berry. Holding it supposedly brings great joy. 80#59Starf Berry  This Berry is considered a mirage. It was said to be so strong that it had to be abandoned at the world’s edge. 80#60Enigma Berry  A completely enigmatic Berry. It apparently has the power of the stars that fill the night sky. 80#61Micle Berry  This Berry has a very dry flavor. It has the effect of making other food eaten at the same time taste sweet. 80#62Custap Berry  The flesh underneath the Custap Berry’s tough skin is sweet and creamy soft. 80#63Jaboca Berry  The cluster of drupelets that make up this Berry pop rhythmically if the Berry is handled roughly. 80#64Rowap Berry  In days of old, people worked the top- shaped pieces of this Berry free and used them as toys. 80"
315,https://www.serebii.net/attackdex-bw/naturepower.shtml,Nature Power,normal,other,20,0,0,An attack that makes use of nature's power. Its effects vary depending on the user's environment.,"This move acts as a different move depending upon the terrain in which it battles. These moves completely act as their seperate moves in type, power and effect.LocationMoveBuildingsTri AttackCaves & MountainsRock SlideDeserts & RoadsEarthquakeGrassSeed BombSnowBlizzardWaterHydro Pump"
316,https://www.serebii.net/attackdex-bw/needlearm.shtml,Needle Arm,grass,physical,15,60,100,The user attacks by wildly swinging its thorny arms. It may also make the target flinch.,May cause opponent to flinch.
317,https://www.serebii.net/attackdex-bw/nightdaze.shtml,Night Daze,dark,special,10,85,95,The user lets loose a pitch-black shock wave at its target. It may also lower the target's accuracy.,May lower opponent's ACCURACY one stage.
318,https://www.serebii.net/attackdex-bw/nightshade.shtml,Night Shade,ghost,special,15,1,100,The user makes the target see a frightening mirage. It inflicts damage matching the user's level.,Inflicts damage equal to the user's level.
319,https://www.serebii.net/attackdex-bw/nightslash.shtml,Night Slash,dark,physical,15,70,100,The user slashes the target the instant an opportunity arises. Critical hits land more easily.,Has high critical hit ratio.
320,https://www.serebii.net/attackdex-bw/nightmare.shtml,Nightmare,ghost,other,15,0,100,A sleeping target sees a nightmare that inflicts some damage every turn.,Inflicts 1/4 damage on a sleeping foe every turn.
321,https://www.serebii.net/attackdex-bw/octazooka.shtml,Octazooka,water,special,10,65,85,The user attacks by spraying ink in the target's face or eyes. It may also lower the target's accuracy.,May lower opponent's ACCURACY one stage.
322,https://www.serebii.net/attackdex-bw/odorsleuth.shtml,Odor Sleuth,normal,other,40,0,0,Enables a Ghost-type target to be hit with Normal- and Fighting-type attacks. It also enables an evasive target to be hit.,Resets opponent's EVASIVENESS.
323,https://www.serebii.net/attackdex-bw/ominouswind.shtml,Ominous Wind,ghost,special,5,60,100,The user blasts the target with a gust of repulsive wind. It may also raise all the user's stats at once.,May raise all user's stats one stage.
324,https://www.serebii.net/attackdex-bw/outrage.shtml,Outrage,dragon,physical,10,120,100,"The user rampages and attacks for two to three turns. It then becomes confused, however.",User uses the same attack for 2-3 turns then becomes confused.
325,https://www.serebii.net/attackdex-bw/overheat.shtml,Overheat,fire,special,5,140,90,The user attacks the target at full power. The attack's recoil harshly reduces the user's Sp. Atk stat.,Lowers user's SP. ATK two stages.
326,https://www.serebii.net/attackdex-bw/painsplit.shtml,Pain Split,normal,other,20,0,0,"The user adds its HP to the target's HP, then equally shares the combined HP with the target.",User and opponent share HP.
